id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.1,0.21,4,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.12,0.27,5.3,,,True,2.85,0.01,0.2,,,True,-0.020000000000000018,0.34205262752974136,False,,,,,0.25,0.21023796041628637,False,,
QXZnSEhTUk9j,2.42,0.16,4.1,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.29,0.19,5,,,True,2.51,0.01,0.2,,,True,0.1299999999999999,0.24839484696748443,False,,,,,-0.08999999999999986,0.16031219541881397,False,,
Qmx0MDB0MDk=,395,100,15.4,0.025,0.006,blt00t09,Blt00t09,HU3,year_structure_built,housing,True,,0,,0,0,False,198788,2928,0.9,0.057,0.001,True,,,,,0.025,0.006,True,-198393,2929.7071526007508,True,-3.2,0.6082762530298219,True
Qmx0MTBMdHI=,134,67,30.3,0.008,0.004,blt10ltr,Blt10Ltr,HU3,year_structure_built,housing,False,,0,,0,0,False,76678,1919,1.5,0.022,0.001,True,,,,,0.008,0.004,False,-76544,1920.1692633723726,True,-1.3999999999999997,0.4123105625617661,True
Qmx0NDB0NDk=,2573,235,5.5,0.163,0.015,blt40t49,Blt40t49,HU3,year_structure_built,housing,True,,0,,0,0,False,354913,3910,0.7,0.102,0.001,True,,,,,0.163,0.015,True,-352340,3917.055654442505,True,6.100000000000001,1.5033296378372907,True
Qmx0NTB0NTk=,1830,198,6.6,0.116,0.012,blt50t59,Blt50t59,HU3,year_structure_built,housing,True,,0,,0,0,False,450809,4111,0.6,0.13,0.001,True,,,,,0.116,0.012,True,-448979,4115.765420915045,True,-1.3999999999999986,1.2041594578792296,False
Qmx0NjB0Njk=,1264,175,8.4,0.08,0.011,blt60t69,Blt60t69,HU3,year_structure_built,housing,True,,0,,0,0,False,440499,4325,0.6,0.127,0.001,True,,,,,0.08,0.011,True,-439235,4328.539014494382,True,-4.699999999999999,1.104536101718726,True
Qmx0NzB0Nzk=,490,113,14,0.031,0.007,blt70t79,Blt70t79,HU3,year_structure_built,housing,True,,0,,0,0,False,245191,3241,0.8,0.071,0.001,True,,,,,0.031,0.007,True,-244701,3242.969318387086,True,-3.9999999999999996,0.7071067811865476,True
Qmx0ODB0ODk=,293,85,17.6,0.019,0.005,blt80t89,Blt80t89,HU3,year_structure_built,housing,True,,0,,0,0,False,164132,2906,1.1,0.047,0.001,True,,,,,0.019,0.005,True,-163839,2907.2428519131317,True,-2.8000000000000003,0.5099019513592785,True
Qmx0OTB0OTk=,62,31,30.1,0.004,0.002,blt90t99,Blt90t99,HU3,year_structure_built,housing,False,,0,,0,0,False,127962,2842,1.4,0.037,0.001,True,,,,,0.004,0.002,False,-127900,2842.1690660479717,True,-3.3,0.223606797749979,True
Qmx0QmYzOQ==,8784,336,2.3,0.555,0.02,bltbf39,BltBf39,HU3,year_structure_built,housing,True,,0,,0,0,False,1413382,6785,0.3,0.407,0.002,True,,,,,0.555,0.02,True,-1404598,6793.314434059415,True,14.800000000000011,2.009975124224178,True
QnRSVlZFdGM=,0,0,,0,0,btrvvetc,BtRVVEtc,HU2,units_in_structure,housing,False,0,0,,0,0,False,1902,346,11.1,0.001,0.001,True,0,0,0,,,,-1902,346,True,-0.1,0.1,False
R1IxNWt0MTlr,2218,264,7.2,0.292,0.033,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.292,0.033,True,-440321,4880.146001914287,True,7.800000000000001,3.306055050963308,False
R1Ixa3QxNGs=,3282,269,5,0.432,0.031,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.432,0.031,True,-616716,5140.043774132668,True,13.200000000000003,3.1064449134018135,True
R1IyMGt0MjRr,680,132,11.8,0.09,0.017,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.09,0.017,True,-205989,2802.1108115133493,True,-1,1.7029386365926402,False
R1IyNWt0Mjlr,149,78,31.6,0.02,0.01,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.02,0.01,False,-102253,2684.1335659761794,True,-3,1.004987562112089,False
R1Iza3Bs,64,43,40.4,0.008,0.006,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.008,0.006,False,-147160,2968.3114728747723,True,-6.3,0.6082762530298219,True
R1I1MDB0OTk5,721,139,11.7,0.095,0.018,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.095,0.018,True,-320744,3262.9619979399085,True,-6.1,1.8110770276274832,True
R1Jub1JudFBk,284,92,19.6,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,True,435,139,19.4,,,True,59425,1926,2,,,True,-151,166.68833192518306,False,-0.3471264367816092,0.2970721459547428,False,,,-59141,1928.196048123738,True,,
R1JQSTE1dDE5,838,156,11.3,0.112,0.02,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,679,173,15.5,0.093,0.023,True,222841,3644,1,0.111,0.002,True,159,232.94849216082082,False,0.2341678939617084,0.38943963420085836,False,0.019000000000000003,0.03047950130825634,False,-222003,3647.3376591700417,True,0.10000000000000142,2.009975124224178,False
R1JQSTIwdDI0,896,167,11.3,0.119,0.022,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,888,200,13.7,0.121,0.027,True,228606,3500,0.9,0.113,0.002,True,8,260.5551764981844,False,0.009009009009009009,0.2949783450723623,False,-0.0020000000000000018,0.034828149534535995,False,-227710,3503.9818778070185,True,0.5999999999999979,2.209072203437452,False
R1JQSTI1dDI5,637,138,13.2,0.085,0.018,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,714,166,14.1,0.098,0.022,True,211796,3409,1,0.105,0.002,True,-77,215.87033144922904,False,-0.10784313725490197,0.2835123768442162,False,-0.012999999999999998,0.02842534080710379,False,-211159,3411.7920511074526,True,-2,1.8110770276274832,False
R1JQSTMwdDM0,615,140,13.9,0.082,0.018,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,772,178,14,0.106,0.024,True,188082,3046,1,0.093,0.001,True,-157,226.45970944077447,False,-0.2033678756476684,0.25811803703662695,False,-0.023999999999999994,0.03,False,-187467,3049.2156368482697,True,-1.0999999999999996,1.8027756377319943,False
R1JQSTM1cGw=,3515,294,5.1,0.469,0.034,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3115,326,6.4,0.426,0.039,True,889842,5729,0.4,0.442,0.003,True,400,438.98974931084666,False,0.12841091492776885,0.15117570711310233,False,0.04299999999999998,0.05173973328110612,False,-886327,5736.538764795371,True,2.6999999999999957,3.4132096331752027,False
R1JQSTUwcGw=,2370,257,6.6,0.316,0.032,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,2077,272,8,0.284,0.034,True,584722,5029,0.5,0.29,0.002,True,293,374.2098341839776,False,0.1410688493018777,0.1940119223769334,False,0.03200000000000003,0.04669047011971501,False,-582352,5035.562530641438,True,2.600000000000005,3.2062439083762797,False
R1JQSU50Qw==,376,104,16.7,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,573,162,17.2,,,True,109433,2779,1.5,,,True,-197,192.50974001333023,False,-0.343804537521815,0.2595393874164979,False,,,-109057,2780.9453428645447,True,,
R1JQSVUxNQ==,998,169,10.3,0.133,0.022,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1148,229,12.2,0.157,0.03,True,273663,4314,1,0.136,0.002,True,-150,284.60850303530987,False,-0.13066202090592335,0.22747238093848643,False,-0.023999999999999994,0.03720215047547654,False,-272665,4317.308999828481,True,-0.3000000000000007,2.209072203437452,False
R1JVNTAw,477,118,15.1,0.063,0.015,gru500,GRU500,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.063,0.015,True,-224064,3384.0579191260895,True,-4.6000000000000005,1.5132745950421556,True
SE9WYWNSdA==,0.5,0.5,55.8,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2,1.4,43.7,,,False,1.8,0.1,3.4,,,True,-1.5,1.4866068747318506,False,,,,,-1.3,0.5099019513592785,False,,
SE9WYWNV,7093,289,2.5,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,6773,366,,0,0,False,1065868,7322,0.4,0,0,True,320,466.3442934142113,False,0.04724641960726414,0.07087484333368571,False,0,0,-1058775,7327.701208428193,True,0,0
SFUx,15825,194,0.7,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,15282,159,0.6,1,0,True,3472354,1104,0,1,0,True,543,250.83261350948763,False,0.03553199842952493,0.016650395534352304,False,0,0,-3456529,1120.9156970976899,True,0,0
SFUxMHQxOXU=,355,99,17,0.022,0.006,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,194,99,31,0.013,0.006,False,219295,3425,0.9,0.063,0.001,True,161,140.0071426749364,False,0.8298969072164949,1.0641536401727267,False,0.009,0.00848528137423857,False,-218940,3426.430504183618,True,-4.1,0.6082762530298219,True
SFUxdUE=,2645,189,4.3,0.167,0.012,hu1ua,HU1uA,HU2,units_in_structure,housing,True,2377,242,6.2,0.156,0.016,True,238949,3015,0.8,0.069,0.001,True,268,307.05862632402955,False,0.11274716028607489,0.1384061224552937,False,0.01100000000000001,0.02,False,-236304,3020.918072374688,True,9.799999999999999,1.2041594578792296,True
SFUxdUQ=,2717,208,4.7,0.172,0.013,hu1ud,HU1uD,HU2,units_in_structure,housing,True,2767,247,5.4,0.181,0.016,True,319905,2742,0.5,0.092,0.001,True,-50,322.9133010577297,False,-0.018070112034694615,0.1154724229309423,False,-0.009000000000000008,0.0206155281280883,False,-317188,2749.8778154674437,True,8,1.3038404810405297,True
SFUy,15825,194,0.7,1,0,hu2,HU2,HU2,units_in_structure,housing,True,15282,159,0.6,1,0,True,3472354,1104,0,1,0,True,543,250.83261350948763,False,0.03553199842952493,0.016650395534352304,False,0,0,-3456529,1120.9156970976899,True,0,0
SFUyMHBsdQ==,6328,270,2.6,0.4,0.016,hu20plu,HU20plu,HU2,units_in_structure,housing,True,6187,309,3,0.405,0.02,True,1667213,4900,0.2,0.48,0.001,True,141,410.3425398371463,False,0.022789720381444965,0.06718461565301373,False,-0.0050000000000000044,0.025612496949731396,False,-1660885,4907.433137598515,True,-8,1.6031219541881399,True
SFUydQ==,2338,216,5.6,0.148,0.014,hu2u,HU2u,HU2,units_in_structure,housing,True,2645,296,6.8,0.173,0.019,True,458656,4817,0.6,0.132,0.001,True,-307,366.43143969916116,False,-0.11606805293005672,0.1282736543070242,False,-0.024999999999999994,0.023600847442411893,False,-456318,4821.840416272608,True,1.5999999999999979,1.4035668847618201,False
SFUz,15825,194,0.7,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3456529,1120.9156970976899,True,0,0
SFUzdDR1,1064,184,10.5,0.067,0.012,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,726,190,15.9,0.048,0.012,True,333505,3795,0.7,0.096,0.001,True,338,264.4919658515169,False,0.465564738292011,0.4597218982699932,False,0.019000000000000003,0.01697056274847714,False,-332441,3799.457987660872,True,-2.8999999999999995,1.2041594578792296,False
SFU0,15825,194,0.7,1,0,hu4,HU4,HU4,rooms,housing,True,15282,159,0.6,1,0,True,3472354,1104,0,1,0,True,543,250.83261350948763,False,0.03553199842952493,0.016650395534352304,False,0,0,-3456529,1120.9156970976899,True,0,0
SFU1dDl1,378,97,15.6,0.024,0.006,hu5t9u,HU5t9u,HU2,units_in_structure,housing,True,352,127,22,0.023,0.008,False,228415,3185,0.8,0.066,0.001,True,26,159.80613254815975,False,0.07386363636363637,0.4754487805366689,False,0.0010000000000000009,0.01,False,-228037,3186.476737715184,True,-4.200000000000001,0.6082762530298219,True
SFVub01ydGcx,3326,235,4.3,0.473,0.027,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,2529,272,6.5,0.384,0.036,True,422629,4549,0.7,0.41,0.003,True,797,359.4565342291054,False,0.3151443258204824,0.1692387309714165,False,0.08899999999999997,0.045,False,-419303,4555.065970982198,True,6.299999999999997,2.716615541441225,False
SFVub01ydGcy,3304,236,4.3,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,2529,272,6.5,1,0,True,416370,4562,0.7,1,0,True,775,360.1110939696249,False,0.30644523527085804,0.16867598315144702,False,0,0,-413066,4568.100261596717,True,0,0
SFV3TXJ0Zw==,3701,249,4.1,0.527,0.028,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,4053,330,4.9,0.616,0.038,True,607211,5367,0.5,0.59,0.003,True,-352,413.4017416509031,False,-0.08684924747100913,0.09644828619357453,False,-0.08899999999999997,0.047201694884823786,False,-603510,5372.773027031758,True,-6.299999999999997,2.816025568065745,False
SFV3TXJ0Z0V4,3666,247,4.1,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,4017,330,5,1,0,True,603062,5350,0.5,1,0,True,-351,412.20019408049774,False,-0.08737864077669903,0.09696263168539292,False,0,0,-599396,5355.698740593985,True,0,0
TWRHUg==,1402,59,2.6,,,mdgr,MdGR,median,gross_rent,housing,True,1197,51,2.6,,,True,1396,4,0.2,,,True,205,77.98717843338096,False,0.17126148705096073,0.07014157036780708,False,,,6,59.135437767890075,False,,
TWRSbXM=,4.3,0.2,2.5,,,mdrms,MdRms,median,rooms,housing,True,4.4,0.2,2.9,,,True,4,0.1,1.5,,,True,-0.10000000000000053,0.28284271247461906,False,,,,,0.2999999999999998,0.223606797749979,False,,
TWRWbA==,670990,32956,3,,,mdvl,MdVl,median,value,housing,True,696198,29975,2.6,,,True,570500,2845,0.3,,,True,-25208,44548.83344151674,False,-0.03620809022720548,0.06295035562570003,False,,,100490,33078.57253570655,False,,
TW9iSG0=,0,0,,0,0,mobhm,MobHm,HU2,units_in_structure,housing,False,34,39,70.5,0.002,0.003,False,4514,450,6.1,0.001,0.001,True,-34,39,False,-1,0,True,-0.002,0.003,False,-4514,450,True,-0.1,0.1,False
TXYwMHQwOQ==,4004,295,4.5,0.269,0.019,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.269,0.019,True,-826835,6314.894219224895,True,0.6000000000000014,1.91049731745428,False
TXYxMEx0cg==,5382,376,4.2,0.361,0.025,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.361,0.025,True,-1336317,7664.228663081498,True,-6.399999999999999,2.5079872407968904,False
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,2784,245,5.3,0.187,0.016,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.187,0.016,True,-457601,4851.19057551855,True,4.1,1.6031219541881399,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,2732,210,4.7,0.183,0.014,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.183,0.014,True,-518448,4790.604972234718,True,1.8000000000000007,1.4035668847618201,False
Tk1TTVAxMDE0,655,120,11.1,0.198,0.033,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,281,104,22.4,0.111,0.039,False,61830,1682,1.7,0.148,0.004,True,374,158.79546593023366,False,1.3309608540925266,0.9626148483728705,False,0.08700000000000001,0.05108815909777921,False,-61175,1686.2751851343837,True,5.000000000000002,3.3241540277189325,False
Tk1TTVAxNTE5,267,75,17,0.081,0.022,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,333,105,19.2,0.132,0.039,True,40494,1193,1.8,0.097,0.003,True,-66,129.0348790056394,False,-0.1981981981981982,0.3385920120790427,False,-0.051000000000000004,0.04477722635447622,False,-40227,1195.355177342701,True,-1.6000000000000014,2.2203603311174516,False
Tk1TTVAyMDI0,229,70,18.7,0.069,0.021,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,201,85,25.6,0.079,0.032,False,28114,1114,2.4,0.068,0.002,True,28,110.11357772772621,False,0.13930348258706468,0.5944834342056233,False,-0.009999999999999995,0.038275318418009276,False,-27885,1116.1971152085996,True,0.09999999999999964,2.1095023109728985,False
Tk1TTVAyNTI5,101,44,26.7,0.031,0.013,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,143,74,31.5,0.057,0.029,False,20385,1033,3.1,0.049,0.002,True,-42,86.09297300012354,False,-0.2937062937062937,0.47776656632062653,False,-0.026000000000000002,0.03178049716414141,False,-20284,1033.9366518312424,True,-1.8000000000000003,1.3152946437965907,False
Tk1TTVAzMDM0,137,58,25.6,0.041,0.017,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,181,88,29.7,0.072,0.034,False,16215,837,3.1,0.039,0.002,True,-44,105.39449701004318,False,-0.2430939226519337,0.48796105370120885,False,-0.030999999999999993,0.03801315561749643,False,-16078,839.0071513402016,True,0.20000000000000062,1.711724276862369,False
Tk1TTVAzNXBs,652,133,12.4,0.197,0.038,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,653,147,13.7,0.258,0.051,True,78141,1841,1.4,0.188,0.004,True,-1,198.23723161908813,False,-0.0015313935681470138,0.30332367302099655,False,-0.061,0.06360031446463138,False,-77489,1845.7979304355067,True,0.8999999999999986,3.82099463490856,False
Tk1TTVBOdEM=,22,22,60.7,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,0,0,,,,False,6259,564,5.5,,,True,22,22,False,0,,,,-6237,564.4289149219767,True,,
Tk1TTVBVMTA=,1263,170,8.2,0.382,0.044,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,737,168,13.8,0.291,0.058,True,171191,2946,1,0.411,0.005,True,526,239.00627606822377,False,0.7137042062415196,0.45365906846310067,False,0.09100000000000003,0.07280109889280519,False,-169928,2950.900879392597,True,-2.8999999999999915,4.428317965096905,False
Tm9WaGNsQXY=,5659,344,3.7,0.38,0.022,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,5719,385,4.1,0.395,0.026,True,1721745,6312,0.2,0.546,0.002,True,-60,516.2954580470373,False,-0.010491344640671446,0.08975179539973094,False,-0.015000000000000013,0.0340587727318528,False,-1716086,6321.366940781084,True,-16.6,2.209072203437452,True
T2NIVTE=,14902,242,1,0.942,0.01,ochu1,OcHU1,HU1,housing_occupancy,housing,True,14471,255,1.1,0.947,0.013,True,3154103,5930,0.1,0.908,0.002,True,431,351.55227207344285,False,0.02978370534171792,0.02467690550114219,False,-0.0050000000000000044,0.016401219466856725,False,-3139201,5934.935888449007,True,3.3999999999999915,1.019803902718557,True
T2NIVTI=,14902,242,1,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,14471,255,1.1,1,0,True,3154103,5930,0.1,1,0,True,431,351.55227207344285,False,0.02978370534171792,0.02467690550114219,False,0,0,-3139201,5934.935888449007,True,0,0
T2NIVTM=,14902,242,1,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3139201,5934.935888449007,True,0,0
T2NIVTQ=,14902,242,1,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,14471,255,1.1,1,0,True,3154103,5930,0.1,1,0,True,431,351.55227207344285,False,0.02978370534171792,0.02467690550114219,False,0,0,-3139201,5934.935888449007,True,0,0
T2NIVTU=,14902,242,1,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,14471,255,1.1,1,0,True,3154103,5930,0.1,1,0,True,431,351.55227207344285,False,0.02978370534171792,0.02467690550114219,False,0,0,-3139201,5934.935888449007,True,0,0
T2NIVVBSbnQx,7591,309,2.5,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,7454,368,3,1,0,True,2064838,5484,0.2,1,0,True,137,480.5257537323052,False,0.018379393614166892,0.06516299874973609,False,0,0,-2057247,5492.698517122526,True,0,0
T2NIVVBSbnQy,7499,314,2.5,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,7316,365,3,1,0,True,2014830,5642,0.2,1,0,True,183,481.4779330353573,False,0.02501366867140514,0.06676264506825859,False,0,0,-2007331,5650.730926172295,True,0,0
T2NQUjB0MQ==,13491,287,1.3,0.905,0.012,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,13211,308,1.4,0.913,0.014,True,2869497,6842,0.1,0.91,0.001,True,280,420.99049870513704,False,0.02119445916281886,0.032229930694978384,False,-0.008000000000000007,0.018439088914585774,False,-2856006,6848.0167201898685,True,-0.5,1.2041594578792296,False
T2NQUjFwNXBs,354,103,17.6,0.024,0.007,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,True,494,150,18.5,0.034,0.01,True,111644,2464,1.3,0.035,0.001,True,-140,181.95878654244757,False,-0.2834008097165992,0.30136169454911665,False,-0.010000000000000002,0.012206555615733704,False,-111290,2466.151860693092,True,-1.1000000000000005,0.7071067811865476,False
T2NQUjFwbA==,1411,207,8.9,0.095,0.014,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,1260,227,10.9,0.087,0.016,True,284606,3868,0.8,0.09,0.001,True,151,307.21002587806277,False,0.11984126984126985,0.2601778776426887,False,0.008000000000000007,0.0212602916254693,False,-283195,3873.5349488548572,True,0.5,1.4035668847618201,False
T09jSFUx,7027,285,2.5,0.472,0.018,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,6582,349,3.2,0.455,0.023,True,1029840,7102,0.4,0.327,0.002,True,445,450.58406540844294,False,0.06760862959586751,0.07126973080957165,False,0.01699999999999996,0.029206163733020464,False,-1022813,7107.71615921739,True,14.499999999999993,1.8110770276274832,True
T09jSFUy,7027,285,2.5,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,6582,349,3.2,1,0,True,1029840,7102,0.4,1,0,True,445,450.58406540844294,False,0.06760862959586751,0.07126973080957165,False,0,0,-1022813,7107.71615921739,True,0,0
T09jSFUz,7027,285,2.5,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,6582,349,3.2,1,0,True,1029840,7102,0.4,1,0,True,445,450.58406540844294,False,0.06760862959586751,0.07126973080957165,False,0,0,-1022813,7107.71615921739,True,0,0
